name,eco,fen,moves
"Italian Game: Evans Gambit, Fontaine Countergambit",C51,r1bqk1nr/p1pp1ppp/2n5/1pb1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 b5
"Italian Game: Evans Gambit, Fraser Attack",C51,r2qk1nr/ppp2ppp/1bnp4/8/Q1BPP1b1/2N2N2/P4PPP/R1B2RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   Nc3 Bg4   Qa4
"Italian Game: Evans Gambit, Fraser-Mortimer Attack",C51,r2q1knr/pppb1Bpp/1b1p4/n7/3PP3/2N2N2/P1Q2PPP/R1B2RK1 b -,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   Nc3 Bg4   Qa4 Bd7   Qb3 Na5   Bxf7+ Kf8   Qc2
"Italian Game: Evans Gambit, Goering Attack",C51,r1bqk1nr/ppp2ppp/1b1p4/n5B1/2BPP3/2N2N2/P4PPP/R2Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   Nc3 Na5   Bg5
"Italian Game: Evans Gambit, Harding Variation",C51,r1bqk1nr/pppp1ppp/2n5/8/1bBPP3/5N2/P2B1PPP/RN1QK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   cxd4 Bb4+   Bd2
"Italian Game: Evans Gambit, Hein Countergambit",C51,r1bqk1nr/ppp2ppp/2n5/2bpp3/1PB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 d5
"Italian Game: Evans Gambit, Johner Defense",C51,r1bqk1nr/p1pp1ppp/2n5/bp6/2BpP3/2P2N2/P4PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 exd4   O-O b5
"Italian Game: Evans Gambit, Laroche Variation",C52,r1bqk2r/pppp1ppp/2n2n2/b3p3/2BPP3/2P2N2/P4PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 Nf6
"Italian Game: Evans Gambit, Lasker Defense",C52,r1bqk1nr/ppp2ppp/1bnp4/4p3/2BPP3/2P2N2/P4PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   O-O d6   d4 Bb6
"Italian Game: Evans Gambit, Leonhardt Countergambit",C52,r1bqk1nr/p1pp1ppp/2n5/bp2p3/2BPP3/2P2N2/P4PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 b5
"Italian Game: Evans Gambit, Levenfish Variation",C52,r1b1k1nr/pppq1ppp/1b6/n3N3/2B1P3/BQP5/P4PPP/RN3RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 d6   Qb3 Qd7   dxe5 dxe5   O-O Bb6   Ba3 Na5   Nxe5
"Italian Game: Evans Gambit, Main Line",C52,r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5
"Italian Game: Evans Gambit, Mayet Defense",C51,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bf8
"Italian Game: Evans Gambit, McDonnell Defense",C51,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5
"Italian Game: Evans Gambit, McDonnell Defense, Main Line",C51,r1bqk1nr/ppp2ppp/1bnp4/8/2BPP3/5N2/P4PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6
"Italian Game: Evans Gambit, Mieses Defense",C52,r1bqk2r/ppppnppp/2n5/b7/2BpP3/2P2N2/P4PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 exd4   O-O Nge7
"Italian Game: Evans Gambit, Morphy Attack",C51,r1bqk1nr/ppp2ppp/1bnp4/8/2BPP3/2N2N2/P4PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 exd4   O-O d6   cxd4 Bb6   Nc3
"Italian Game: Evans Gambit, Mortimer-Evans Gambit",C51,r2q2nr/pppb1kpp/1b1p4/n7/3PP3/2N2N2/P1Q2PPP/R1B2RK1 w -,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   Nc3 Bg4   Qa4 Bd7   Qb3 Na5   Bxf7+ Kf8   Qc2 Kxf7
"Italian Game: Evans Gambit, Paulsen Variation",C51,r1bqk2r/ppp1nppp/1b1p4/n2P4/2B1P3/5N2/PB3PPP/RN1Q1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   d5 Na5   Bb2 Ne7
"Italian Game: Evans Gambit, Pierce Defense",C52,r1bqk1nr/pppp1ppp/2n5/b7/2BpP3/2P2N2/P4PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 exd4
"Italian Game: Evans Gambit, Richardson Attack",C52,r1bq1rk1/pppp1ppp/2n2n2/b3N3/2BPP3/2P5/P4PPP/RNBQ1RK1 b -,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   O-O Nf6   d4 O-O   Nxe5
"Italian Game: Evans Gambit, Sanders-Alapin Variation",C52,r2qk1nr/pppb1ppp/2np4/b3p3/2BPP3/2P2N2/P4PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   O-O d6   d4 Bd7
"Italian Game: Evans Gambit, Slow Variation",C52,r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   O-O
"Italian Game: Evans Gambit, Sokolsky Variation",C52,r1bqk1nr/ppp2ppp/2np4/b3p1B1/2BPP3/2P2N2/P4PPP/RN1QK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 d6   Bg5
"Italian Game: Evans Gambit, Steinitz Variation",C51,r1bqk1nr/ppp3pp/1b1p1p2/n7/2BPP3/2N1BN2/P4PPP/R2Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   Nc3 Na5   Bg5 f6   Be3
"Italian Game: Evans Gambit, Stone-Ware Variation",C51,r1bqk1nr/pppp1ppp/2nb4/4p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bd6
"Italian Game: Evans Gambit, Tartakower Attack",C52,r1bqk1nr/ppp2ppp/2np4/b3p3/2BPP3/1QP2N2/P4PPP/RNB1K2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 d6   Qb3
"Italian Game: Evans Gambit, Ulvestad Variation",C51,r1bqk1nr/ppp2ppp/1b1p4/n2P4/2B1P3/5N2/PB3PPP/RN1Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Bc5   d4 exd4   O-O d6   cxd4 Bb6   d5 Na5   Bb2
"Italian Game: Evans Gambit, Waller Attack",C52,r1bqk1nr/ppp2ppp/2np4/b7/2BpP3/1QP2N2/P4PPP/RNB2RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   b4 Bxb4   c3 Ba5   d4 exd4   O-O d6   Qb3
Italian Game: Giuoco Pianissimo,C50,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d3
"Italian Game: Giuoco Pianissimo, Canal Variation",C50,r1bqk2r/ppp2ppp/2np1n2/2b1p1B1/2B1P3/2NP1N2/PPP2PPP/R2QK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d3 Nf6   Nc3 d6   Bg5
"Italian Game: Giuoco Pianissimo, Dubois Variation",C50,r1bqk1nr/pppp2pp/2n5/2b1p1N1/2B1Pp2/3P4/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d3 f5   Ng5 f4
"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",C50,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d3 Nf6   Nc3
"Italian Game: Giuoco Pianissimo, Lucchini Gambit",C50,r1bqk1nr/pppp2pp/2n5/2b1pp2/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d3 f5
"Italian Game: Giuoco Pianissimo, Normal",C50,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d3 Bc5
Italian Game: Giuoco Piano,C55,r1bqk2r/ppp2ppp/3p1n2/4p1B1/2BnP3/8/PPP2PPP/RN1Q1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   O-O Bc5   d4 Bxd4   Nxd4 Nxd4   Bg5 d6
"Italian Game: Giuoco Piano, Aitken Variation",C54,r1bqk2r/pppp1ppp/2n5/8/2BP4/B1b2N2/P4PPP/R2Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Nc3 Nxe4   O-O Nxc3   bxc3 Bxc3   Ba3
"Italian Game: Giuoco Piano, Bernstein Variation",C54,r1bqk2r/ppp2ppp/2n5/3p4/2BP4/1Qb2N2/P4PPP/R1B2RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Nc3 Nxe4   O-O Nxc3   bxc3 Bxc3   Qb3 d5
"Italian Game: Giuoco Piano, Cracow Variation",C54,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQ1K1R b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Kf1
"Italian Game: Giuoco Piano, Eisinger Variation",C53,rnb1k1nr/ppppqppp/1b1P4/4p3/2B1P3/2P2N2/PP3PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Qe7   d4 Bb6   d5 Nb8   d6
"Italian Game: Giuoco Piano, Ghulam-Kassim Variation",C53,r1bqk2r/pppp1ppp/2n5/2bBP3/8/2p2NK1/PP4PP/RNBQ3R b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   e5 Ne4   Bd5 Nxf2   Kxf2 dxc3+   Kg3
"Italian Game: Giuoco Piano, Greco's Attack",C54,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/2N2N2/PP3PPP/R1BQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Nc3
"Italian Game: Giuoco Piano, Holzhausen Attack",C55,r1b1k2r/ppp1qppp/5n2/4p1B1/2BnP3/2N5/PPP3PP/R2Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   O-O Bc5   d4 Bxd4   Nxd4 Nxd4   Bg5 d6   f4 Qe7   fxe5 dxe5   Nc3
"Italian Game: Giuoco Piano, Krause Variation",C54,r1bq3r/ppp3pp/5k2/3pN3/1n1Pn3/1Q3P2/PP4PP/RN2K2R b KQ,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Bd2 Nxe4   Bxb4 Nxb4   Bxf7+ Kxf7   Qb3+ d5   Ne5+ Kf6   f3
"Italian Game: Giuoco Piano, Mestel Variation",C53,r1b1k1nr/ppppqppp/1bn5/4p1B1/2BPP3/2P2N2/PP3PPP/RN1QK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Qe7   d4 Bb6   Bg5
"Italian Game: Giuoco Piano, Rosentreter Variation",C55,r1bqk2r/pppp1p2/5n1p/4p1p1/2BnPP1B/8/PPP3PP/RN1Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   O-O Bc5   d4 Bxd4   Nxd4 Nxd4   Bg5 h6   Bh4 g5   f4
"Italian Game: Giuoco Piano, Steinitz Variation",C54,r1bqk2r/ppp2ppp/2n5/3p4/2BPn3/B1P2N2/P4PPP/R2Q1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Nc3 Nxe4   O-O Bxc3   bxc3 d5   Ba3
"Italian Game: Giuoco Piano, Therkatz-Herzog Variation",C54,r1bq1rk1/ppp1nppN/3p4/3P4/2B1R3/8/PP3PPP/R2Q2K1 b -,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   cxd4 Bb4+   Nc3 Nxe4   O-O Bxc3   d5 Bf6   Re1 Ne7   Rxe4 d6   Bg5 Bxg5   Nxg5 O-O   Nxh7
Italian Game: Hungarian Defense,C50,r1bqk1nr/ppppbppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Be7
"Italian Game: Hungarian Defense, Tartakower Variation",C50,r1bqk2r/ppppbppp/2n5/4P3/2Bpn3/2P2N2/PP3PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Be7   d4 exd4   c3 Nf6   e5 Ne4
Italian Game: Jerome Gambit,C51,r1bqk1nr/pppp1Bpp/2n5/2b1p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   Bxf7+
Italian Game: Rosentreter Gambit,C50,r1bqk1nr/pppp1ppp/2n5/2b1p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Bc5   d4
Italian Game: Rousseau Gambit,C50,r1bqkbnr/pppp2pp/2n5/4pp2/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 f5
Italian Game: Schilling-Kostic Gambit,C50,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nd4
Italian Game: Scotch Gambit,C55,r1bqkb1r/pppp1ppp/2n2n2/8/2BpP3/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O
Italian Game: Scotch Gambit Declined,C55,r1bqkb1r/ppp2ppp/2np1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 d6
"Italian Game: Scotch Gambit Declined, 3. Bc4 Nf6 4. d4 Bd6",C55,r1bqk2r/pppp1ppp/2nb1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 Bd6
"Italian Game: Scotch Gambit, Anderssen Attack",C56,r1b1kb1r/ppp2ppp/2n5/3q4/3pn3/2N2N2/PPP2PPP/R1BQR1K1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Nxe4   Re1 d5   Bxd5 Qxd5   Nc3
"Italian Game: Scotch Gambit, Anderssen Attack, Main Line",C56,r3kb1r/ppp2ppp/2n1b3/3q2B1/3pN3/5N2/PPP2PPP/R2QR1K1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Nxe4   Re1 d5   Bxd5 Qxd5   Nc3 Qa5   Nxe4 Be6   Bd2 Qd5   Bg5
"Italian Game: Scotch Gambit, Canal Variation",C56,r1bqkb1r/ppp2ppp/2n5/3p4/2Bpn3/2N2N2/PPP2PPP/R1BQR1K1 b kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Nxe4   Re1 d5   Nc3
"Italian Game: Scotch Gambit, Double Gambit Accepted",C56,r1bqkb1r/pppp1ppp/2n5/8/2Bpn3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Nxe4
"Italian Game: Scotch Gambit, Janowski Defense",C55,r1bqkb1r/ppp2ppp/2np1n2/8/2BpP3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O d6
"Italian Game: Scotch Gambit, Max Lange Attack",C55,r1bqk2r/pppp1ppp/2n2n2/2b5/2BpP3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Bc5
"Italian Game: Scotch Gambit, Max Lange Attack Accepted",C56,r2qk2r/ppp2pPp/2n1b3/2b5/2pp4/5N2/PPP2PPP/RNBQR1K1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   O-O Nf6   d4 exd4   e5 d5   exf6 dxc4   Re1+ Be6   fxg7
"Italian Game: Scotch Gambit, Max Lange Attack, Long Variation",C55,r3k2r/ppp2ppp/2n1bP2/2b2qN1/2ppN3/8/PPP2PPP/R1BQR1K1 b kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Bc5   e5 d5   exf6 dxc4   Re1+ Be6   Ng5 Qd5   Nc3 Qf5   Nce4
"Italian Game: Scotch Gambit, Max Lange Attack, Spielmann Defense",C56,r1bqk2r/pppp1ppp/2n5/2b1P3/2Bp2n1/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Bc5   e5 Ng4
"Italian Game: Scotch Gambit, Nakhmanson Gambit",C56,r1bqkb1r/pppp1ppp/2n5/8/2Bpn3/2N2N2/PPP2PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Nxe4   Nc3
"Italian Game: Scotch Gambit, Walbrodt-Baird Gambit",C55,r1bqk2r/pppp1ppp/2n2n2/2b5/2BpP3/2P2N2/PP3PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Bc5   c3 Nf6   d4 exd4   O-O
"Italian Game: Scotch Gambit, de Riviere Defense",C55,r1bqk2r/ppppbppp/2n2n2/8/2BpP3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Be7
Italian Game: Two Knights Defense,C55,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6
"Italian Game: Two Knights Defense, 3. Bc4 Nf6 4. d4 Nxe4",C55,r1bqkb1r/pppp1ppp/2n5/4p3/2BPn3/5N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 Nxe4
"Italian Game: Two Knights Defense, 7. dxc6 bxc6 8. Be2",C58,r1bqkb1r/p4ppp/2p2n2/n3p1N1/8/8/PPPPBPPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   Bb5+ c6   dxc6 bxc6   Be2
"Italian Game: Two Knights Defense, Blackburne Variation",C58,r1bqkb1r/p4ppp/5n2/np2p1N1/8/5Q2/PPPP1PPP/RNB1K2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   Bb5+ c6   dxc6 bxc6   Qf3 cxb5
"Italian Game: Two Knights Defense, Colman Variation",C58,1rbqkb1r/p4ppp/2p2n2/nB2p1N1/8/5Q2/PPPP1PPP/RNB1K2R w KQk,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   Bb5+ c6   dxc6 bxc6   Qf3 Rb8
"Italian Game: Two Knights Defense, Fegatello Attack, Leonhardt Variation",C57,r1bq1b1r/ppn3pp/2p1k3/3np3/2BPQ3/P1N5/1PP2PPP/R1B1K2R w KQ,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nxd5   Nxf7 Kxf7   Qf3+ Ke6   Nc3 Nb4   Qe4 c6   a3 Na6   d4 Nc7
"Italian Game: Two Knights Defense, Fried Liver Attack",C57,r1bqkb1r/ppp2Npp/2n5/3np3/2B5/8/PPPP1PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nxd5   Nxf7
"Italian Game: Two Knights Defense, Fritz Variation",C57,r1bqkb1r/ppp2ppp/5n2/3Pp1N1/2Bn4/8/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nd4
"Italian Game: Two Knights Defense, Fritz, Gruber Variation",C57,r1bqkb1r/p1p2ppp/8/1p1np3/3nN3/2P5/PP1P1PPP/RNBQKB1R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nd4   c3 b5   Bf1 Nxd5   Ne4
"Italian Game: Two Knights Defense, Keidansky Variation",C55,r1b1k2r/ppp2ppp/2N5/1B1pP3/4n2q/8/PPP2bPP/RNBQ1K1R w kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   e5 d5   Bb5 Ne4   Nxd4 Bc5   Nxc6 Bxf2+   Kf1 Qh4
"Italian Game: Two Knights Defense, Kloss Gambit",C57,r1bqkb1r/ppp2ppp/5n2/3Pp1N1/1nB5/8/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nb4
"Italian Game: Two Knights Defense, Knight Attack",C57,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5
"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",C57,r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5
"Italian Game: Two Knights Defense, Knorre Variation",C59,r1b1k2r/p1q2pp1/2pb1n1p/n3N3/3Pp3/8/PPPBBPPP/RN1QK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   Bb5+ c6   dxc6 bxc6   Be2 h6   Nf3 e4   Ne5 Bd6   d4 Qc7   Bd2
"Italian Game: Two Knights Defense, Lolli Attack",C57,r1bqkb1r/ppp2ppp/2n5/3np1N1/2BP4/8/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nxd5   d4
"Italian Game: Two Knights Defense, Maroczy Variation",C58,r1bqk2r/ppp1bpp1/5n1p/3P4/2P1p3/5N2/PPP1QPPP/RNB1K2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   d3 h6   Nf3 e4   Qe2 Nxc4   dxc4 Be7
"Italian Game: Two Knights Defense, Max Lange Attack",C55,r1bqk2r/pppp1ppp/2n2n2/2b1P3/2Bp4/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Nf6   O-O Bc5   e5
"Italian Game: Two Knights Defense, Max Lange Attack, Berger Variation",C55,2kr3r/ppp2ppp/1bn1bPq1/6N1/2ppNPP1/8/PPP4P/R1BQR1K1 w -,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Bc5   e5 d5   exf6 dxc4   Re1+ Be6   Ng5 Qd5   Nc3 Qf5   g4 Qg6   Nce4 Bb6   f4 O-O-O
"Italian Game: Two Knights Defense, Max Lange Attack, Krause Variation",C55,r1bqk2r/pppp1ppp/2n5/2b1P3/2Bp2n1/2P2N2/PP3PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Bc5   e5 Ng4   c3
"Italian Game: Two Knights Defense, Max Lange Attack, Loman Defense",C55,r2qk2r/ppp2p1p/2n1bPp1/2b3N1/2pp4/8/PPP2PPP/RNBQR1K1 w kq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Bc5   O-O Nf6   e5 d5   exf6 dxc4   Re1+ Be6   Ng5 g6
"Italian Game: Two Knights Defense, Max Lange Attack, Rubinstein Variation",C55,r3kb1r/ppp2ppp/2n1bP2/5qN1/2ppN3/8/PPP2PPP/R1BQR1K1 w kq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   O-O Bc5   e5 d5   exf6 dxc4   Re1+ Be6   Ng5 Qd5   Nc3 Qf5   Nce4 Bf8
"Italian Game: Two Knights Defense, Modern Bishop's Opening",C55,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d3
"Italian Game: Two Knights Defense, Open Variation",C55,r1bqkb1r/pppp1ppp/2n2n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4
"Italian Game: Two Knights Defense, Paoli Variation",C58,r1b1kb1r/p1q2ppp/2p2n2/n3p1N1/8/3B1Q2/PPPP1PPP/RNB1K2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5   Bb5+ c6   dxc6 bxc6   Qf3 Qc7   Bd3
"Italian Game: Two Knights Defense, Perreux Variation",C55,r1bqkb1r/pppp1ppp/2n2n2/6N1/2BpP3/8/PPP2PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   d4 exd4   Ng5
"Italian Game: Two Knights Defense, Pincus Variation",C57,r1bqk2r/ppp2ppp/2n5/3np1N1/1bBP4/8/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Nxd5   d4 Bb4+
"Italian Game: Two Knights Defense, Polerio Defense",C57,r1bqkb1r/ppp2ppp/5n2/n2Pp1N1/2B5/8/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Nf6   Ng5 d5   exd5 Na5
